site,deployment,file,seafet_no,time_GMT,V_batt,V_therm,V_int,V_ext,E0int25,E0ext25,SF_T_degrC,sal_AVGdiscr,TA_AVGdiscr,pHint_tot,pHext_tot,pH_diff_IntExt
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 09:00:00,9.47,1.521924,0.050172,-0.922437,-0.420017269,-1.422828648,10.11705671,35.56,2709.341,8.073993796,8.076828354,-0.002834558
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 09:20:00,9.47,1.520132,0.04909,-0.923522,-0.420017269,-1.422828648,10.16145635,35.56,2709.341,8.05435031,8.056856334,-0.002506024
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 09:40:00,9.47,1.52072,0.048464,-0.924218,-0.420017269,-1.422828648,10.14688526,35.56,2709.341,8.043342657,8.044693695,-0.001351038
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 10:00:01,9.47,1.520833,0.048772,-0.923702,-0.420017269,-1.422828648,10.14408531,35.56,2709.341,8.048846676,8.053915405,-0.005068729
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 10:20:00,9.47,1.520533,0.047284,-0.925215,-0.420017269,-1.422828648,10.151519,35.56,2709.341,8.022310038,8.026887888,-0.004577851
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 10:40:00,9.47,1.520016,0.048358,-0.92408,-0.420017269,-1.422828648,10.1643312,35.56,2709.341,8.041303432,8.0468869,-0.005583468
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 11:00:00,9.46,1.512961,0.046165,-0.926185,-0.420017269,-1.422828648,10.3393537,35.56,2709.341,8.000777721,8.006838111,-0.006060389
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 11:20:00,9.47,1.509036,0.047999,-0.924223,-0.420017269,-1.422828648,10.43687882,35.56,2709.341,8.032527951,8.040255959,-0.007728008
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 11:40:00,9.47,1.508258,0.048321,-0.923919,-0.420017269,-1.422828648,10.45622302,35.56,2709.341,8.038080667,8.045368163,-0.007287495
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 12:00:00,9.46,1.507272,0.046862,-0.925495,-0.420017269,-1.422828648,10.48074521,35.56,2709.341,8.011940443,8.016996028,-0.005055586
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 12:20:00,9.46,1.508772,0.048473,-0.924051,-0.420017269,-1.422828648,10.44344243,35.56,2709.341,8.040894095,8.043214218,-0.002320123
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 12:40:00,9.47,1.510795,0.046216,-0.926237,-0.420017269,-1.422828648,10.39315904,35.56,2709.341,8.001218945,8.005113636,-0.003894691
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 13:00:00,9.46,1.511097,0.043182,-0.929292,-0.420017269,-1.422828648,10.38565509,35.56,2709.341,7.947354537,7.950922623,-0.003568086
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 13:20:00,9.46,1.511342,0.040236,-0.93217,-0.420017269,-1.422828648,10.37956792,35.56,2709.341,7.895039794,7.899854454,-0.00481466
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 13:40:00,9.46,1.511153,0.038243,-0.934264,-0.420017269,-1.422828648,10.3842637,35.56,2709.341,7.859575215,7.862565375,-0.00299016
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 14:00:00,9.46,1.511114,0.038806,-0.933691,-0.420017269,-1.422828648,10.3852327,35.56,2709.341,7.86957465,7.872736538,-0.003161887
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 14:20:00,9.46,1.51103,0.049241,-0.923217,-0.420017269,-1.422828648,10.38731981,35.56,2709.341,8.05503847,8.058880604,-0.003842133
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 14:40:00,9.46,1.510951,0.048119,-0.924378,-0.420017269,-1.422828648,10.38928274,35.56,2709.341,8.03507784,8.03821455,-0.00313671
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 15:00:01,9.46,1.50914,0.048945,-0.923503,-0.420017269,-1.422828648,10.43429329,35.56,2709.341,8.049362849,8.053090522,-0.003727673
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 15:20:00,9.46,1.5078,0.048591,-0.923912,-0.420017269,-1.422828648,10.46761278,35.56,2709.341,8.042778563,8.045321558,-0.002542996
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 15:40:00,9.46,1.506853,0.045752,-0.926665,-0.420017269,-1.422828648,10.49116803,35.56,2709.341,7.992127037,7.996051585,-0.003924548
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 16:00:00,9.46,1.505674,0.044122,-0.92846,-0.420017269,-1.422828648,10.52050301,35.56,2709.341,7.962914918,7.963725311,-0.000810394
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 16:20:00,9.46,1.50492,0.041835,-0.930684,-0.420017269,-1.422828648,10.53926876,35.56,2709.341,7.922125847,7.923938772,-0.001812925
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 16:40:00,9.46,1.505029,0.046446,-0.926294,-0.420017269,-1.422828648,10.53655569,35.56,2709.341,8.004065414,8.001969037,0.002096376
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 17:00:00,9.46,1.504452,0.04392,-0.928811,-0.420017269,-1.422828648,10.55091855,35.56,2709.341,7.959067652,7.957041981,0.002025671
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 17:20:00,9.46,1.504101,0.040525,-0.932243,-0.420017269,-1.422828648,10.55965694,35.56,2709.341,7.898684346,7.895947139,0.002737208
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 17:40:00,9.46,1.503016,0.041707,-0.930974,-0.420017269,-1.422828648,10.58667446,35.56,2709.341,7.919455745,7.918096127,0.001359618
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 18:00:00,9.46,1.501441,0.040672,-0.931931,-0.420017269,-1.422828648,10.6259088,35.56,2709.341,7.900746456,7.900528249,0.000218207
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 18:20:00,9.46,1.500099,0.038835,-0.933812,-0.420017269,-1.422828648,10.65935335,35.56,2709.341,7.867848145,7.866640494,0.001207651
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 18:40:00,9.46,1.499198,0.037023,-0.935498,-0.420017269,-1.422828648,10.68181502,35.56,2709.341,7.835489957,7.836379888,-0.000889931
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 19:00:00,9.46,1.498761,0.035518,-0.936996,-0.420017269,-1.422828648,10.69271147,35.56,2709.341,7.808679759,7.809626102,-0.000946342
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 19:20:00,9.46,1.50441,0.040118,-0.932341,-0.420017269,-1.422828648,10.55196412,35.56,2709.341,7.891517885,7.894317683,-0.002799798
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 19:40:00,9.46,1.506706,0.043338,-0.929324,-0.420017269,-1.422828648,10.49482502,35.56,2709.341,7.949203232,7.948751814,0.000451418
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 20:00:00,9.46,1.507476,0.042441,-0.930266,-0.420017269,-1.422828648,10.47567108,35.56,2709.341,7.933426229,7.932294154,0.001132075
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 20:20:00,9.46,1.508272,0.042453,-0.930128,-0.420017269,-1.422828648,10.45587489,35.56,2709.341,7.933805923,7.935035819,-0.001229896
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 20:40:00,9.46,1.509302,0.043293,-0.929483,-0.420017269,-1.422828648,10.43026599,35.56,2709.341,7.948949937,7.946873388,0.002076549
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 21:00:00,9.46,1.509779,0.04366,-0.928957,-0.420017269,-1.422828648,10.41840892,35.56,2709.341,7.95557296,7.956395832,-0.000822871
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 21:20:00,9.46,1.51079,0.044132,-0.928732,-0.420017269,-1.422828648,10.39328328,35.56,2709.341,7.964175794,7.960764389,0.003411405
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 21:40:00,9.46,1.511678,0.043237,-0.929696,-0.420017269,-1.422828648,10.37122051,35.56,2709.341,7.948454323,7.943953022,0.004501301
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 22:00:00,9.46,1.511849,0.041997,-0.93092,-0.420017269,-1.422828648,10.36697258,35.56,2709.341,7.926447839,7.922257244,0.004190595
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 22:20:00,9.46,1.51154,0.040952,-0.93194,-0.420017269,-1.422828648,10.37464881,35.56,2709.341,7.907807885,7.904014171,0.003793714
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 22:40:00,9.46,1.51134,0.039805,-0.932953,-0.420017269,-1.422828648,10.37961761,35.56,2709.341,7.887378201,7.885935622,0.001442578
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 23:00:00,9.46,1.510707,0.038745,-0.933759,-0.420017269,-1.422828648,10.39534574,35.56,2709.341,7.868407642,7.871382239,-0.002974597
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 23:20:00,9.46,1.511109,0.03749,-0.93502,-0.420017269,-1.422828648,10.38535693,35.56,2709.341,7.846181726,7.849111766,-0.00293004
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/16 23:40:00,9.46,1.51179,0.043725,-0.928626,-0.420017269,-1.422828648,10.36843821,35.56,2709.341,7.957152591,7.963014179,-0.005861588
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 00:00:00,9.46,1.511763,0.044595,-0.927569,-0.420017269,-1.422828648,10.36910894,35.56,2709.341,7.972612036,7.981793565,-0.009181529
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 00:20:00,9.46,1.510621,0.046042,-0.926144,-0.420017269,-1.422828648,10.3974828,35.56,2709.341,7.998088831,8.006702354,-0.008613522
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 00:40:00,9.46,1.509132,0.045384,-0.927264,-0.420017269,-1.422828648,10.43449217,35.56,2709.341,7.986075267,7.986247317,-0.00017205
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 01:00:00,9.46,1.509485,0.043011,-0.929588,-0.420017269,-1.422828648,10.42571686,35.56,2709.341,7.943976601,7.94507399,-0.001097389
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 01:20:00,9.46,1.509775,0.04006,-0.932597,-0.420017269,-1.422828648,10.41850834,35.56,2709.341,7.891589576,7.891700913,-0.000111337
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 01:40:00,9.46,1.510196,0.037441,-0.935069,-0.420017269,-1.422828648,10.40804464,35.56,2709.341,7.84512701,7.84791602,-0.00278901
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 02:00:00,9.46,1.511158,0.03543,-0.937093,-0.420017269,-1.422828648,10.38413947,35.56,2709.341,7.809574921,7.812281452,-0.002706531
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 02:20:00,9.46,1.512307,0.034537,-0.937951,-0.420017269,-1.422828648,10.35559611,35.56,2709.341,7.793927783,7.797433874,-0.003506091
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 02:40:00,9.46,1.513569,0.033506,-0.938988,-0.420017269,-1.422828648,10.32425645,35.56,2709.341,7.775846005,7.779440193,-0.003594188
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 03:00:00,9.46,1.515384,0.032877,-0.939516,-0.420017269,-1.422828648,10.27920374,35.56,2709.341,7.76501533,7.770685359,-0.005670029
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 03:20:00,9.46,1.516314,0.03243,-0.939895,-0.420017269,-1.422828648,10.25612789,35.56,2709.341,7.757246726,7.764269475,-0.007022749
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 03:40:00,9.46,1.516204,0.030942,-0.941236,-0.420017269,-1.422828648,10.25885697,35.56,2709.341,7.730764446,7.740384309,-0.009619863
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 04:00:00,9.46,1.516204,0.029619,-0.942792,-0.420017269,-1.422828648,10.25885697,35.56,2709.341,7.707237616,7.712714055,-0.005476438
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 04:20:00,9.46,1.516797,0.028249,-0.944219,-0.420017269,-1.422828648,10.24414573,35.56,2709.341,7.682985767,7.687539961,-0.004554194
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 04:40:00,9.46,1.516834,0.027747,-0.94458,-0.420017269,-1.422828648,10.24322791,35.56,2709.341,7.674065151,7.681132578,-0.007067428
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 05:00:00,9.46,1.518448,0.040154,-0.932069,-0.420017269,-1.422828648,10.20320044,35.56,2709.341,7.895041635,7.904207793,-0.009166158
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 05:20:00,9.46,1.518822,0.041905,-0.930656,-0.420017269,-1.422828648,10.19392778,35.56,2709.341,7.926263478,7.929475344,-0.003211866
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 05:40:00,9.46,1.519679,0.043295,-0.929338,-0.420017269,-1.422828648,10.17268367,35.56,2709.341,7.951167545,7.953230419,-0.002062874
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 06:00:00,9.46,1.520045,0.041323,-0.931353,-0.420017269,-1.422828648,10.16361248,35.56,2709.341,7.916164716,7.917518884,-0.001354168
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 06:20:00,9.46,1.520935,0.039463,-0.933212,-0.420017269,-1.422828648,10.141558,35.56,2709.341,7.883259048,7.884767611,-0.001508563
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 06:40:00,9.46,1.518731,0.038138,-0.93445,-0.420017269,-1.422828648,10.19618387,35.56,2709.341,7.859241398,7.861959022,-0.002717625
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 07:00:00,9.46,1.518721,0.044092,-0.92852,-0.420017269,-1.422828648,10.1964318,35.56,2709.341,7.965142326,7.967431529,-0.002289203
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 07:20:00,9.45,1.518376,0.043295,-0.929269,-0.420017269,-1.422828648,10.20498567,35.56,2709.341,7.950893687,7.953983596,-0.00308991
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 07:40:00,9.46,1.515927,0.042,-0.930555,-0.420017269,-1.422828648,10.26572968,35.56,2709.341,7.927350516,7.930223553,-0.002873037
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 08:00:00,9.46,1.514392,0.039632,-0.932706,-0.420017269,-1.422828648,10.3038247,35.56,2709.341,7.884927536,7.891422368,-0.006494832
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 08:20:00,9.45,1.513665,0.046889,-0.925937,-0.420017269,-1.422828648,10.32187291,35.56,2709.341,8.013800909,8.011507283,0.002293626
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 08:40:00,9.45,1.513922,0.047339,-0.925175,-0.420017269,-1.422828648,10.31549231,35.56,2709.341,8.021857117,8.025150173,-0.003293055
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 09:00:00,9.45,1.513657,0.046922,-0.925779,-0.420017269,-1.422828648,10.32207154,35.56,2709.341,8.014385888,8.014313404,7.25E-05
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 09:20:00,9.45,1.512878,0.046346,-0.926202,-0.420017269,-1.422828648,10.34141488,35.56,2709.341,8.003977669,8.006505234,-0.002527565
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 09:40:00,9.45,1.512112,0.045449,-0.926995,-0.420017269,-1.422828648,10.36043962,35.56,2709.341,7.987867339,7.992125494,-0.004258155
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 10:00:01,9.45,1.511524,0.0478,-0.924684,-0.420017269,-1.422828648,10.37504631,35.56,2709.341,8.029532245,8.032988536,-0.003456291
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 10:20:00,9.45,1.511104,0.044721,-0.927769,-0.420017269,-1.422828648,10.38548116,35.56,2709.341,7.974711731,7.977996498,-0.003284768
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 10:40:00,9.45,1.510305,0.042678,-0.929851,-0.420017269,-1.422828648,10.40533571,35.56,2709.341,7.938230095,7.940698243,-0.002468149
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 11:00:00,9.45,1.509853,0.046856,-0.92571,-0.420017269,-1.422828648,10.4165696,35.56,2709.341,8.012391237,8.014131957,-0.00174072
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 11:20:00,9.45,1.506045,0.045493,-0.926942,-0.420017269,-1.422828648,10.51127099,35.56,2709.341,7.987352201,7.99083176,-0.003479559
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 11:40:00,9.45,1.50141,0.046617,-0.925804,-0.420017269,-1.422828648,10.62668121,35.56,2709.341,8.0063226,8.009331888,-0.003009288
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 12:00:00,9.45,1.498081,0.045324,-0.92701,-0.420017269,-1.422828648,10.70966986,35.56,2709.341,7.982647319,7.986683846,-0.004036527
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 12:20:00,9.45,1.496674,0.045266,-0.926954,-0.420017269,-1.422828648,10.74476969,35.56,2709.341,7.98131677,7.987157949,-0.00584118
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 12:40:00,9.45,1.496135,0.047359,-0.92478,-0.420017269,-1.422828648,10.75821981,35.56,2709.341,8.01835576,8.025550743,-0.007194982
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 13:00:00,9.45,1.496701,0.045501,-0.926885,-0.420017269,-1.422828648,10.74409599,35.56,2709.341,7.98549439,7.988392859,-0.002898469
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 13:20:00,9.45,1.497217,0.047534,-0.924666,-0.420017269,-1.422828648,10.73122195,35.56,2709.341,8.021697451,8.027978382,-0.006280931
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 13:40:00,9.45,1.49677,0.047587,-0.924606,-0.420017269,-1.422828648,10.74237435,35.56,2709.341,8.0225412,8.028876674,-0.006335475
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 14:00:00,9.45,1.497044,0.049309,-0.923085,-0.420017269,-1.422828648,10.73553803,35.56,2709.341,8.053171572,8.055981422,-0.00280985
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 14:20:00,9.45,1.496364,0.045398,-0.92696,-0.420017269,-1.422828648,10.75250511,35.56,2709.341,7.98359376,7.986936805,-0.003343045
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 14:40:00,9.45,1.496003,0.044627,-0.928068,-0.420017269,-1.422828648,10.76151405,35.56,2709.341,7.96983013,7.967134691,0.002695439
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 15:00:00,9.45,1.494796,0.046664,-0.926091,-0.420017269,-1.422828648,10.79164241,35.56,2709.341,8.005729126,8.001781226,0.003947899
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 15:20:00,9.45,1.492716,0.048431,-0.924285,-0.420017269,-1.422828648,10.84358774,35.56,2709.341,8.036637497,8.033058545,0.003578953
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 15:40:00,9.45,1.493801,0.049068,-0.923178,-0.420017269,-1.422828648,10.81648719,35.56,2709.341,8.048180408,8.053111703,-0.004931295
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 16:00:00,9.45,1.494119,0.048395,-0.923815,-0.420017269,-1.422828648,10.80854604,35.56,2709.341,8.036305552,8.041925448,-0.005619896
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 16:20:00,9.45,1.494429,0.049579,-0.922659,-0.420017269,-1.422828648,10.8008054,35.56,2709.341,8.057388176,8.062559515,-0.005171338
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 16:40:00,9.45,1.494788,0.045708,-0.92654,-0.420017269,-1.422828648,10.79184214,35.56,2709.341,7.988758818,7.993808703,-0.005049885
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 17:00:00,9.45,1.494002,0.045477,-0.926702,-0.420017269,-1.422828648,10.81146769,35.56,2709.341,7.984490324,7.990642144,-0.00615182
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 17:20:00,9.45,1.494071,0.044666,-0.927545,-0.420017269,-1.422828648,10.80974465,35.56,2709.341,7.970111118,7.975705768,-0.00559465
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 17:40:00,9.45,1.495335,0.043291,-0.928926,-0.420017269,-1.422828648,10.77818689,35.56,2709.341,7.945973414,7.951658924,-0.005685511
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 18:00:00,9.45,1.496391,0.044832,-0.927417,-0.420017269,-1.422828648,10.75183136,35.56,2709.341,7.973551871,7.978834097,-0.005282226
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 18:20:00,9.45,1.497929,0.046259,-0.925994,-0.420017269,-1.422828648,10.71346103,35.56,2709.341,7.999215236,8.004666208,-0.005450972
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 18:40:00,9.45,1.493708,0.044761,-0.927427,-0.420017269,-1.422828648,10.81880975,35.56,2709.341,7.971719873,7.977666022,-0.005946149
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 19:00:00,9.45,1.493722,0.04344,-0.928688,-0.420017269,-1.422828648,10.81846011,35.56,2709.341,7.948277886,7.955291096,-0.007013211
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 19:20:00,9.45,1.49669,0.041525,-0.930584,-0.420017269,-1.422828648,10.74437046,35.56,2709.341,7.914907984,7.922722191,-0.007814206
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 19:40:00,9.45,1.497317,0.03991,-0.932274,-0.420017269,-1.422828648,10.72872721,35.56,2709.341,7.886366454,7.892947037,-0.006580583
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 20:00:00,9.45,1.498137,0.039012,-0.93316,-0.420017269,-1.422828648,10.70827315,35.56,2709.341,7.870591091,7.877512612,-0.006921521
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 20:20:00,9.45,1.498183,0.041539,-0.930737,-0.420017269,-1.422828648,10.70712588,35.56,2709.341,7.915466998,7.920549187,-0.005082189
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 20:40:00,9.45,1.498222,0.041244,-0.931034,-0.420017269,-1.422828648,10.7061532,35.56,2709.341,7.910237407,7.915290161,-0.005052754
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 21:00:00,9.45,1.497506,0.044403,-0.927782,-0.420017269,-1.422828648,10.72401236,35.56,2709.341,7.966173104,7.972765413,-0.006592309
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 21:20:00,9.45,1.495679,0.045382,-0.926865,-0.420017269,-1.422828648,10.76960046,35.56,2709.341,7.983163145,7.988369815,-0.00520667
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 21:40:00,9.45,1.494311,0.044967,-0.927247,-0.420017269,-1.422828648,10.80375175,35.56,2709.341,7.975504612,7.981083499,-0.005578887
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 22:00:00,9.45,1.493394,0.043375,-0.928716,-0.420017269,-1.422828648,10.82665198,35.56,2709.341,7.94705509,7.954673668,-0.007618578
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 22:20:00,9.45,1.493424,0.043417,-0.928585,-0.420017269,-1.422828648,10.82590269,35.56,2709.341,7.94780681,7.957009602,-0.009202792
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 22:40:00,9.45,1.493943,0.04203,-0.929956,-0.420017269,-1.422828648,10.81294105,35.56,2709.341,7.923299501,7.932867512,-0.009568011
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 23:00:00,9.45,1.492824,0.0421,-0.929974,-0.420017269,-1.422828648,10.84088978,35.56,2709.341,7.924308078,7.932139168,-0.007831091
SETE,2,SF36_SETE_2m_20161213-20170424.TXT,36,2017/02/17 23:20:00,9.45,1.493954,0.043298,-0.928783,-0.420017269,-1.422828648,10.81266635,35.56,2709.341,7.945806589,7.953690238,-0.007883649
